date_time,absolute_humidity,deg_C,relative_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_benzene,target_carbon_monoxide,target_nitrogen_oxides,month,week,is_weekend,hour
2010/7/21 6:00,1.3863,23.1,50.2,1025,912.4,728.5,1568.6,1186.3,7,1.1,82.3,7,29,0,6
2010/7/21 7:00,1.3834,25.2,44.1,1348.4,1300,562,1919,1571.6,17.1,2.8,168,7,29,0,7
2010/7/21 8:00,1.3774,26.3,41.4,1617.6,1539.9,447.4,2356.9,1942.1,26.9,4.7,274.6,7,29,0,8
2010/7/21 9:00,1.3922,29.8,37.7,1351.4,1207,593.3,1912,1663.1,16.6,2.8,220.5,7,29,0,9
2010/7/21 10:00,1.397,33.9,26.8,1392.6,1299.8,545,2186.8,1891.1,22.3,3.8,279,7,29,0,10
2010/7/21 11:00,1.1227,39.1,16.7,1185,1281.5,649.4,1734.6,1371.3,15.8,2.5,198.7,7,29,0,11
2010/7/21 12:00,1.0896,40.1,14.9,1138.3,1073.6,691.8,1492.4,1009.4,12.9,2,147,7,29,0,12
2010/7/21 13:00,1.1125,41.6,14.4,1103.8,1082.6,733.6,1498.6,861.3,10.8,2,102.3,7,29,0,13
2010/7/21 14:00,1.1065,41.3,14.1,1038.4,897.6,865,1477.8,613,7.2,1.4,71,7,29,0,14
2010/7/21 15:00,1.1517,39.1,14.9,1131.2,959.3,754.7,1629.2,786.2,9.7,1.6,103.9,7,29,0,15
2010/7/21 16:00,1.2092,45.3,13.4,1138.2,984,759.3,1440.1,868,9.5,1.8,97,7,29,0,16
2010/7/21 17:00,1.1483,39.9,14.8,1173.1,1001,762.3,1560.2,823.4,12,1.7,80.9,7,29,0,17
2010/7/21 18:00,1.3413,42,18.8,1262,1125.3,591.8,1813,1176.1,16.7,3.9,122.8,7,29,0,18
2010/7/21 19:00,1.4949,38.3,25.8,1486.8,1352.4,554.9,2057.9,1566.6,22.1,3.8,166.6,7,29,0,19
2010/7/21 20:00,1.5079,34.3,28.4,1288,1230.9,616.7,1856.6,1285.3,18,3.4,160.7,7,29,0,20
2010/7/21 21:00,1.4831,29,34.2,1261,1111.7,596.6,1892.1,1211.8,15.3,3,124.4,7,29,0,21
2010/7/21 22:00,1.5034,28.9,35.8,1308,1235.2,559.9,1859.5,1390,16.5,3.2,136.7,7,29,0,22
2010/7/21 23:00,1.537,28.6,36.4,1288.6,1061.3,592.4,1710.3,1347.2,14,3.3,125.8,7,29,0,23
2010/7/22 0:00,1.5929,27,43.7,1241.3,1158.2,652.1,1828.7,1240.8,14.4,2.4,114.2,7,29,0,0
2010/7/22 1:00,1.608,28,47.5,1147.5,991.9,748.6,1736.2,1190.8,9,1.5,60.8,7,29,0,1
2010/7/22 2:00,1.5947,27.2,44.3,1106.6,773.8,770.2,1674.8,1229.6,6.6,1.3,48,7,29,0,2
2010/7/22 3:00,1.621,25.7,49.3,956.5,738.9,858.8,1483.2,1037.9,4.9,0.9,48.4,7,29,0,3
2010/7/22 4:00,1.6073,22.6,52.6,1035.3,757.6,827.8,1579,1157.4,5.4,0.9,67,7,29,0,4
2010/7/22 5:00,1.5755,25.4,49.6,934.9,750.8,832.3,1465.9,949.4,4,0.8,48.5,7,29,0,5
2010/7/22 6:00,1.5418,24,51.7,1073.3,834.3,765.4,1708.4,1010.5,5.9,1.2,54.5,7,29,0,6
2010/7/22 7:00,1.5593,26.2,51.9,1563.5,1564.6,497.1,2364.1,1765.4,25.3,4.1,296.8,7,29,0,7
2010/7/22 8:00,1.5722,27.2,45.4,1586,1644.4,414.1,2502.3,2041.8,37.7,6.6,337,7,29,0,8
2010/7/22 9:00,1.5735,27.3,43.7,1348.4,1225,562,2103.2,1698.2,17.7,2.7,234.4,7,29,0,9
2010/7/22 10:00,1.5614,35,29.3,1435.8,1255.2,560.6,1949.8,1852.3,19.5,3.4,258,7,29,0,10
2010/7/22 11:00,1.4373,38.8,21.8,1229.1,1059.3,668.4,1804.4,1191.9,13.4,2.2,163.8,7,29,0,11
2010/7/22 12:00,1.3849,38.5,18.2,1137.4,1039.7,638.3,1637.5,1464.7,14,2,142.6,7,29,0,12
2010/7/22 13:00,1.2759,42.8,15.8,1069.7,1012.8,747.6,1640.2,997.2,11.5,2.1,118.2,7,29,0,13
2010/7/22 14:00,1.2003,44.1,14.9,1133,1039.4,726.5,1637,882.6,11.8,1.5,111.2,7,29,0,14
2010/7/22 15:00,1.183,46.1,12.2,1181.2,1193.6,734.6,1720.2,1092.5,14.3,2,160.6,7,29,0,15
2010/7/22 16:00,1.1684,42.4,11.8,1209.7,1139.5,673.2,1702.9,1272,14.3,2.3,166,7,29,0,16
2010/7/22 17:00,1.2882,43,15.5,1311.4,1283.2,654.2,1794.9,1262.4,17.5,2.7,168.3,7,29,0,17
2010/7/22 18:00,1.368,41.8,18.6,1379.2,1284.4,563.3,2089.5,1410.2,22.2,3.4,211.5,7,29,0,18
2010/7/22 19:00,1.3223,36,19.8,1261.5,1294.4,555.7,1956.5,1530.2,22.1,3.9,261,7,29,0,19
2010/7/22 20:00,1.368,32.8,25.2,1290.7,1366.8,557.8,1956.1,1479.8,20,3.9,225.7,7,29,0,20
2010/7/22 21:00,1.4433,30.6,31.6,1125.3,1193.9,677.3,1756.6,1234.1,14,2.6,143.8,7,29,0,21
2010/7/22 22:00,1.5144,31.9,36.5,1232.2,1116,617.3,1746.1,1265.3,13.5,2.2,107.9,7,29,0,22
2010/7/22 23:00,1.5581,29.4,36.4,1314.3,1169,606.2,2000.2,1349.8,13.7,2.5,145.9,7,29,0,23
2010/7/23 0:00,1.4921,29.2,39.9,1257.3,1153.3,609.8,1840.3,1688.4,17.1,2.5,158.6,7,29,0,0
2010/7/23 1:00,1.4835,26.9,38.9,1063.5,970.3,772.7,1624.8,1194.1,8.9,1.2,74.9,7,29,0,1
2010/7/23 2:00,1.4803,26.3,37.8,965.6,772.3,795.2,1636.6,1072.1,6.2,0.8,40.3,7,29,0,2
2010/7/23 3:00,1.4953,23.6,45.1,906.3,813.7,809.5,1595.3,991.4,5.2,0.9,47.8,7,29,0,3
2010/7/23 4:00,1.4801,26.1,44,848.2,720.1,917.7,1530,1022,3.8,0.5,34,7,29,0,4
2010/7/23 5:00,1.4852,22.4,48.4,914.6,777.9,806,1628.9,1139,5.5,0.8,73.3,7,29,0,5
2010/7/23 6:00,1.4615,26.1,49.3,1005.9,933.2,750.4,1672.9,1181.2,8,1,76.5,7,29,0,6
2010/7/23 7:00,1.4593,25,46.4,1306,1364,545,2094.8,1586,21.1,3.1,209,7,29,0,7
2010/7/23 8:00,1.4675,28.2,41.5,1326,1469.8,437.1,2146,1823.1,26.8,3.7,254.1,7,29,0,8
2010/7/23 9:00,1.4866,30.2,39.5,1321.6,1286.4,493,2205.2,1733.6,21.2,3.7,233.6,7,29,0,9
2010/7/23 10:00,1.5071,35.9,27.9,1212.5,1096,582.2,2021.2,1363.2,14.6,2.4,197.2,7,29,0,10
2010/7/23 11:00,1.4369,35.4,24,1062.1,1082.3,740.5,1603.2,1159,11.3,1.7,129.4,7,29,0,11
2010/7/23 12:00,1.2721,41.7,17,1097.9,1229.6,637.4,1837.5,1169.1,14.6,2,138.6,7,29,0,12
2010/7/23 13:00,1.192,41.8,13.7,1136.2,1080.1,725.6,1763.8,1072.1,14.6,2.2,133,7,29,0,13
2010/7/23 14:00,1.2173,40.6,15.7,1083,1034,746.8,1702,893.8,12.2,1.4,103,7,29,0,14
2010/7/23 15:00,1.1803,42.7,13,1101.6,1112,689,1638.2,880.8,11.9,1.5,103.8,7,29,0,15
2010/7/23 16:00,1.1681,40.2,14.2,1063.3,1145.6,751.9,1638,1060.5,12.4,1.7,131.3,7,29,0,16
2010/7/23 17:00,1.2701,41.5,17,1103.8,1140,668.4,1780.9,969,15,2.1,138.3,7,29,0,17
2010/7/23 18:00,1.3743,36,20.3,1208.6,1243.2,606,1930.3,1241.6,20.9,2.9,176.7,7,29,0,18
2010/7/23 19:00,1.3924,37.2,24.3,1216.2,1220.2,599.9,2010.4,1248.4,19.3,2.9,164.3,7,29,0,19
2010/7/23 20:00,1.4121,33.1,27.5,1121.3,1109.7,651,1923.6,1191.7,14.5,2.6,147.8,7,29,0,20
2010/7/23 21:00,1.4257,28,33.2,1118.3,857.5,776.2,1650.3,920.7,9,1.3,89.3,7,29,0,21
2010/7/23 22:00,1.4431,27.6,37.7,1166.9,963.3,676.4,1761.4,1157.5,10.6,1.8,111.1,7,29,0,22
2010/7/23 23:00,1.468,27.4,40.3,1110.6,1073.2,668.1,1812.7,1222.1,12.1,1.8,116,7,29,0,23
2010/7/24 0:00,1.4682,28.4,37.1,1123.3,1179.1,621,1972.9,1292.2,14.6,2.4,153,7,29,1,0
2010/7/24 1:00,1.503,26.5,42.8,1088.5,978.4,662,1731.4,1298.9,11.9,1.9,103.2,7,29,1,1
2010/7/24 2:00,1.5119,25.9,43.6,1085.8,924.4,708.9,1643.1,1194.1,10.1,1.3,80.6,7,29,1,2
2010/7/24 3:00,1.5269,25,48.5,982.7,834.3,852.8,1599,1022,6.3,0.8,53.5,7,29,1,3
2010/7/24 4:00,1.5266,26.6,47.5,979.1,808.5,758.5,1682.1,1114.7,5.9,0.7,46.1,7,29,1,4
2010/7/24 5:00,1.5881,25.8,51.2,947.7,757.4,753.3,1501.2,955.2,5.5,0.8,57.3,7,29,1,5
2010/7/24 6:00,1.5243,23.9,52.5,939,851.2,757.6,1475,993,6,0.7,59.4,7,29,1,6
2010/7/24 7:00,1.5546,25.2,50.6,1019.5,929.1,733,1697.8,1033.9,8.1,0.9,71.1,7,29,1,7
2010/7/24 8:00,1.7419,26.3,51.8,1108.7,988.8,690.5,1737.6,1156,9.6,1.7,102.5,7,29,1,8
2010/7/24 9:00,1.748,26,44.1,1117.4,917.4,658.6,1890,1179,10.3,2,117.7,7,29,1,9
2010/7/24 10:00,1.6798,31.4,35.5,1213.2,1055.4,636,1996,1345.2,12.7,2.3,147,7,29,1,10
2010/7/24 11:00,1.599,37.7,27.3,1136.1,879.8,707.5,1686,915.3,8.8,1.6,88.7,7,29,1,11
2010/7/24 12:00,1.6951,38.6,24.5,990.8,876.7,846.9,1530.3,682.1,6.5,1.2,64.6,7,29,1,12
2010/7/24 13:00,1.797,37.5,25.7,1015.7,874.6,787.9,1639.2,594.7,6.9,1.1,49.8,7,29,1,13
2010/7/24 14:00,1.837,37.2,33.7,950.4,628.7,992.8,1383.8,517.3,3.4,0.8,35.7,7,29,1,14
2010/7/24 15:00,1.8087,37.3,27.1,1010.9,713,952.5,1414.7,514.8,3.8,0.9,38.5,7,29,1,15
2010/7/24 16:00,1.697,34.8,27.9,1001.9,790.5,890,1438.7,556.4,4.9,1.1,46.6,7,29,1,16
2010/7/24 17:00,1.6452,32.6,28.7,1072,846.6,900.9,1575.9,639.6,5.9,1.2,51.3,7,29,1,17
2010/7/24 18:00,1.59,33.3,33.4,972,836.4,831.4,1469.2,699.6,5.9,1.3,74.2,7,29,1,18
2010/7/24 19:00,1.5745,30.5,39.4,995.2,751.4,822.5,1487,650.7,5.3,1.3,75.2,7,29,1,19
2010/7/24 20:00,1.5776,27.6,39.8,908,757.1,904,1434.2,561.3,4.1,1.3,62,7,29,1,20
2010/7/24 21:00,1.6316,25.6,47.3,900.6,676.1,933.8,1519.2,485.8,3.8,0.9,44,7,29,1,21
2010/7/24 22:00,1.6308,25.7,45.7,1033.2,746.8,904.8,1541.4,548.8,4.8,1.1,47,7,29,1,22
2010/7/24 23:00,1.6573,25.6,45.2,1033.9,798.9,837.4,1689.7,724,7.1,1.6,72.4,7,29,1,23
2010/7/25 0:00,2.0042,24.4,71.4,1197.9,937.6,741.3,1848,1006.3,8.1,1.7,94.5,7,29,1,0
2010/7/25 1:00,1.8495,24.8,63.5,965,650.5,982.6,1549,646.5,3.5,0.9,42.8,7,29,1,1
2010/7/25 2:00,1.739,25.4,55.8,941,721.4,911,1484.1,629.2,3.7,0.7,44.9,7,29,1,2
2010/7/25 3:00,1.6541,24,49.4,868,559.6,1096.6,1403.4,521,2,0.4,24.4,7,29,1,3
2010/7/25 4:00,1.7657,23.4,63.2,922.2,563.6,1175,1506.9,423,2,0.4,14.1,7,29,1,4
2010/7/25 5:00,1.8578,22.5,65,867.4,542.8,1279.3,1530.9,422.7,1.4,0.3,10.5,7,29,1,5
2010/7/25 6:00,1.835,23.6,67.6,798.9,561,1173.6,1446.5,498.2,1.6,0.4,18,7,29,1,6
2010/7/25 7:00,1.7476,24.6,57.3,885.2,576.6,1266.8,1442,460.4,1.5,0.4,19.2,7,29,1,7
2010/7/25 8:00,1.7225,24,59.7,876.5,573,1162.8,1428.6,463,1.6,0.5,28.2,7,29,1,8
2010/7/25 9:00,1.7063,26.4,57.5,810.3,529.2,1166.4,1521.1,476.7,1.7,0.5,25,7,29,1,9
2010/7/25 10:00,1.6661,26.2,47.9,880.8,594.1,1084,1553.8,495,2.8,0.7,34.3,7,29,1,10
2010/7/25 11:00,1.5877,26.5,41.1,918.7,721.4,1045.5,1476.1,506.9,3.8,1,45.1,7,29,1,11
2010/7/25 12:00,1.6062,28.5,44.7,896,691.1,1065.2,1373.7,514.5,3.2,0.8,43.5,7,29,1,12
2010/7/25 13:00,1.6203,30.3,43.2,919,613.7,1116,1489.4,492.9,2.7,0.8,35.5,7,29,1,13
2010/7/25 14:00,1.5911,28.9,38.6,816.9,588,1186.3,1402.8,503.5,2.6,0.7,32.3,7,29,1,14
2010/7/25 15:00,1.5666,29.9,33.8,935.6,622.2,1107,1495.6,510.3,3.2,0.8,42.1,7,29,1,15
2010/7/25 16:00,1.6217,32.1,35.9,837.9,642.4,1226.1,1487.2,420.5,2.3,0.7,29.4,7,29,1,16
2010/7/25 17:00,1.7259,29.4,41.7,901.9,621.3,1080,1451.3,486.5,2.9,0.8,36.1,7,29,1,17
2010/7/25 18:00,1.7266,26.2,44.2,939.6,698.7,1011.2,1505.4,644.8,4,1.2,69.8,7,29,1,18
2010/7/25 19:00,1.6164,28.5,43.8,1110.9,793,810.3,1604.3,791.8,6.5,1.7,89.9,7,29,1,19
2010/7/25 20:00,1.5959,27.4,40.8,986.1,872.6,803.7,1668.7,823.7,6.4,1.6,106.1,7,29,1,20
2010/7/25 21:00,1.5833,26.9,40.4,1004,920.1,791.3,1537.3,744,7.1,1.6,80.9,7,29,1,21
2010/7/25 22:00,1.5751,25.4,45.9,1085.7,790.5,847.6,1544.4,754.8,6.7,1.4,89,7,29,1,22
2010/7/25 23:00,1.5926,26.4,45.5,950.5,842.5,814.2,1610.7,815.8,6,1.6,82,7,29,1,23
2010/7/26 0:00,1.616,27.9,47.7,976.8,857.5,919.8,1643.2,777.7,6.1,1.4,77,7,30,0,0
2010/7/26 1:00,1.5882,24.4,49,897.8,747.4,944.4,1444.3,696.2,4.7,1.1,52.5,7,30,0,1
2010/7/26 2:00,1.5324,25.7,43,853.6,623,1003.2,1391.8,523.7,2.8,0.7,29.1,7,30,0,2
2010/7/26 3:00,1.524,24.6,43.1,803.5,555.2,1140.3,1399.9,458.9,2.2,0.4,24,7,30,0,3
2010/7/26 4:00,1.5111,24.1,48.7,789.1,540.6,1131.8,1326.2,403.3,1.7,0.4,14.4,7,30,0,4
2010/7/26 5:00,1.5159,24.8,44.7,860,641.7,1075.1,1422,546.5,2.6,0.5,50.5,7,30,0,5
2010/7/26 6:00,1.5507,25.4,46.6,1053.7,821.6,838.3,1646.4,916,6.9,1.3,126,7,30,0,6
2010/7/26 7:00,1.5768,28.1,48.6,1196,1040.4,679.1,1860.4,1204.1,11.2,1.8,190.8,7,30,0,7
2010/7/26 8:00,1.5754,26.8,45.3,1022.7,965,741.3,1674.2,1017.5,9.4,1.7,176.4,7,30,0,8
2010/7/26 9:00,1.5184,28.8,40.8,973.1,918,848.6,1686.1,864.2,7.6,1.4,113.2,7,30,0,9
2010/7/26 10:00,1.4487,32.7,31.5,894.7,798.1,826.6,1465.5,836.2,7.2,1.4,106.6,7,30,0,10
2010/7/26 11:00,1.3964,33.2,28.2,1003.2,905,846.4,1532.2,853.3,7.9,1.5,102.8,7,30,0,11
2010/7/26 12:00,1.4408,36.1,28.1,1047.9,876.5,834,1716.8,809.5,8.3,1.6,91.8,7,30,0,12
2010/7/26 13:00,1.4017,33.3,23.3,983.3,932.2,884,1590,774.2,9.1,1.5,84.4,7,30,0,13
2010/7/26 14:00,1.351,34.1,22.7,894,764.4,936,1464,598.9,5,1.1,65.7,7,30,0,14
2010/7/26 15:00,1.3564,35.6,24.2,914.6,875.9,883.3,1531.7,677.1,7.7,1.5,78.1,7,30,0,15
2010/7/26 16:00,1.3443,37.2,24.3,927.2,916.1,893,1561.5,726.2,7.9,1.5,86.9,7,30,0,16
2010/7/26 17:00,1.2691,32.2,23,1077.3,974.6,721,1551.9,857.3,12.4,2.1,129,7,30,0,17
2010/7/26 18:00,1.3921,34,26.2,1151.4,1165.6,678.8,1873.1,1174.2,16.5,3.3,146.9,7,30,0,18
2010/7/26 19:00,1.3373,30.9,28.2,1114.5,1066,687.7,1692.5,1110.8,15.4,2.4,122.2,7,30,0,19
2010/7/26 20:00,1.2875,28.7,31.7,1008.4,1073.3,725.8,1663.1,1125.7,11.6,2.1,118.3,7,30,0,20
2010/7/26 21:00,1.3126,27.1,30.8,1000.9,1010.2,766.1,1502.9,877.8,9.4,1.6,85.3,7,30,0,21
2010/7/26 22:00,1.3665,26.4,36.9,912,907.4,933.9,1641.9,772.2,7.1,1.3,61.4,7,30,0,22
2010/7/26 23:00,1.3842,26.6,36.4,1007,898,756.1,1693.6,907.4,8.4,1.4,67,7,30,0,23
2010/7/27 0:00,1.3414,26.3,36.6,966.7,753.3,925.4,1480.8,869.6,6.2,0.9,51.5,7,30,0,0
2010/7/27 1:00,1.3632,28.7,39.4,835.2,750.9,998.5,1449.4,690.8,4.3,0.7,22.2,7,30,0,1
2010/7/27 2:00,1.3377,26.6,40.9,787.7,683,987,1495.3,699.9,3.9,0.7,28.1,7,30,0,2
2010/7/27 3:00,1.3467,26.5,39.8,744.8,563.5,1105.4,1364.2,581.7,2,0.4,21.9,7,30,0,3
2010/7/27 4:00,1.3248,23.6,40.8,832,584.2,1074.6,1354.1,577.2,2.4,0.4,28.7,7,30,0,4
2010/7/27 5:00,1.326,24.6,41,775.5,621.3,983.2,1388,642.4,2.8,0.4,27,7,30,0,5
2010/7/27 6:00,1.3638,23.8,46.4,976.1,827.4,819.9,1507.5,1012.8,7.3,1.2,143.1,7,30,0,6
2010/7/27 7:00,1.4337,24.9,48.2,1096.9,947,724,1775.7,1168,9.8,1.6,177.4,7,30,0,7
2010/7/27 8:00,1.3714,25.1,47.4,978.5,933.1,713.4,1710.9,879.8,9.5,1.7,126.1,7,30,0,8
2010/7/27 9:00,1.2932,27.5,37.3,1020.7,953.4,742,1575.8,894,9.6,1.6,107.9,7,30,0,9
2010/7/27 10:00,1.2445,30.2,30.1,939.1,905.4,803.4,1488,870.2,8.9,1.7,133,7,30,0,10
2010/7/27 11:00,1.192,29.3,26.6,1010.4,954.7,797,1666.3,785,8.7,1.5,128.5,7,30,0,11
2010/7/27 12:00,1.1619,29.2,27.5,889,870.1,867.2,1418.9,618.4,7,1.3,95.9,7,30,0,12
2010/7/27 13:00,1.2153,31.4,25.6,995.3,878.6,943.4,1558.6,685.8,6.9,1.4,91.2,7,30,0,13
2010/7/27 14:00,1.179,32.7,25.6,896.7,836.3,983.7,1547.7,604.8,6.3,1.2,93.6,7,30,0,14
2010/7/27 15:00,1.0901,34.2,22.5,847.7,811.8,970.3,1370.6,629.6,6.4,1,88.4,7,30,0,15
2010/7/27 16:00,1.0835,33.5,21.8,889,877.7,860.2,1558.2,681.2,7.2,1.4,98,7,30,0,16
2010/7/27 17:00,1.0701,34,22.2,969.2,943.8,793.5,1529.7,790.8,11.3,1.9,123,7,30,0,17
2010/7/27 18:00,1.027,32,22.7,993,1003.2,765.4,1570,847.7,12.5,2,127.8,7,30,0,18
2010/7/27 19:00,0.9404,29,24.2,989,951,851.8,1428.5,783.8,11,1.8,106.8,7,30,0,19
2010/7/27 20:00,0.882,28.8,25.4,939.4,960.5,896.8,1449.4,800.7,9.2,1.6,120.3,7,30,0,20
2010/7/27 21:00,0.9456,26.9,28.6,914.6,817.7,936.6,1438,743.6,6.5,1.2,85.3,7,30,0,21
2010/7/27 22:00,0.9041,24.8,27.8,900.9,909.3,830.3,1463.6,729.3,7.6,1.3,72.4,7,30,0,22
2010/7/27 23:00,0.874,26,29.1,870.5,841.4,921.2,1287.2,596.6,5.5,1,56.4,7,30,0,23
2010/7/28 0:00,0.8489,23.8,27.4,838.9,882.6,876.8,1511.6,774.6,8.4,1.5,83.7,7,30,0,0
2010/7/28 1:00,0.9195,23.4,30.9,868.6,787.7,838.1,1483,710.6,6.7,1,59.7,7,30,0,1
2010/7/28 2:00,0.9514,24.2,36.1,825.8,705,929.1,1389.4,736.3,3.5,0.7,54.1,7,30,0,2
2010/7/28 3:00,0.9577,23.1,33.9,704.9,571.9,1121.3,1360,492.5,2.2,0.4,25.2,7,30,0,3
2010/7/28 4:00,0.9802,20.1,43.7,763.4,656.4,981.1,1390.5,704.6,3.2,0.5,47.2,7,30,0,4
2010/7/28 5:00,0.9982,21,43.2,750.1,706,977,1444.8,814,3.9,0.6,59.2,7,30,0,5
2010/7/28 6:00,0.9949,21,43.8,834,876.6,866.2,1405.5,866.4,5.9,1,73,7,30,0,6
2010/7/28 7:00,0.9884,19.4,38,1027,1149.2,649.9,1622.4,1081.9,13.6,2.2,135.4,7,30,0,7
2010/7/28 8:00,1.0201,21.7,37.6,1197.9,1413.1,530.4,2027.5,1433.5,28.3,4.2,232,7,30,0,8
2010/7/28 9:00,0.9831,25,28.8,1148.6,1454.3,557.8,2042.6,1494.3,23.3,4.1,270.7,7,30,0,9
2010/7/28 10:00,0.8398,32.7,17.9,1036.3,1186,668.7,1761.7,1206.3,16.4,2.8,232.6,7,30,0,10
2010/7/28 11:00,0.8371,33.9,14.9,923.1,924.4,915.6,1466.2,785.9,10.3,1.7,116.4,7,30,0,11
2010/7/28 12:00,0.8649,35.4,15.1,872.3,963.5,804.1,1562.5,722.9,11,1.7,93.9,7,30,0,12
2010/7/28 13:00,0.8435,36.7,15.2,917.1,1010.1,920.8,1338.6,658.4,9.6,1.5,85.4,7,30,0,13
2010/7/28 14:00,0.8454,34.9,16.7,936.6,880.1,863.6,1383,597,8.2,1.4,89.6,7,30,0,14
2010/7/28 15:00,0.8463,35.7,14.6,949,932.8,838.3,1517.2,737.3,11.2,1.6,110.1,7,30,0,15
2010/7/28 16:00,0.8335,39,13.8,898.6,1047.3,796.1,1405.4,773.8,10.8,1.7,101.8,7,30,0,16
2010/7/28 17:00,0.8761,32.7,17.2,1027.2,1242.4,704,1730.9,1174.5,17.5,2.7,176.5,7,30,0,17
2010/7/28 18:00,0.9448,35.7,17,1136.1,1232,658.6,1680,1074.2,16.6,3.1,167.9,7,30,0,18
2010/7/28 19:00,0.9875,32,21.7,1074,1189.3,714.5,1730.1,1002.9,15.8,2.5,152.6,7,30,0,19
2010/7/28 20:00,1.0682,28.4,25.3,1151.2,1071.8,717.1,1665.2,1031.4,13.3,2.4,146.9,7,30,0,20
2010/7/28 21:00,1.048,30.3,27.7,988.8,935.1,795.6,1501.4,894.7,8.9,1.7,85.7,7,30,0,21
2010/7/28 22:00,0.9926,28.7,27.4,1003.2,938.8,806.5,1512.7,953.4,9.1,1.6,78.4,7,30,0,22
2010/7/28 23:00,0.9807,26.6,28.4,873.3,927.2,764.8,1530.9,932.2,8.4,1.6,83.2,7,30,0,23
2010/7/29 0:00,0.9602,25.9,31.6,982.6,893,822.6,1411.7,959,8.9,1.3,80.3,7,30,0,0
2010/7/29 1:00,0.9878,23.5,33.7,934.2,890,791.8,1435.6,835.1,7.4,1.2,50.5,7,30,0,1
2010/7/29 2:00,1.0048,25.2,32.8,828.9,630.2,1106.2,1288.8,524.2,2.8,0.4,18.2,7,30,0,2
2010/7/29 3:00,1.0203,24.8,34.6,810.6,646.6,1065.3,1296.8,559.3,2.2,0.4,25.2,7,30,0,3
2010/7/29 4:00,1.0079,24.4,35.8,766.3,594.3,1181.2,1303,458.7,1.9,0.4,22,7,30,0,4
2010/7/29 5:00,1.0157,21.8,41.1,888.3,672.2,995,1329.9,654.7,3.7,0.6,59.5,7,30,0,5
2010/7/29 6:00,1.0246,22.5,40,908.8,825.6,831.2,1532.6,999.6,7.5,1.1,73.3,7,30,0,6
2010/7/29 7:00,1.0468,22,38,1102.5,1211,637.1,1739,1369.2,17.6,2.6,160.7,7,30,0,7
2010/7/29 8:00,1.0763,25.2,38.8,1319.4,1380.9,456.6,2288,1769.1,27.1,4.4,281.3,7,30,0,8
2010/7/29 9:00,1.0209,28.1,31,1167.9,1188.5,612,1700.5,1567.3,17.4,3.2,220.8,7,30,0,9
2010/7/29 10:00,0.8936,29.6,19.8,1131.5,1312.3,621.3,1811.5,1386.2,17.7,3.2,255.8,7,30,0,10
2010/7/29 11:00,0.8892,34.4,17.4,1053.4,1083.5,749.4,1570.1,1065.2,14.7,2.3,174.4,7,30,0,11
2010/7/29 12:00,0.9402,33.2,17.2,958.1,1039.9,770.3,1494.8,749.2,10.2,1.5,112.5,7,30,0,12
2010/7/29 13:00,1.0033,35.7,17.5,1027.9,910.1,832,1543.4,677,8.8,1.4,89.3,7,30,0,13
2010/7/29 14:00,1.0667,34.1,18.1,912,894.4,824.9,1374.5,536.6,7,1.3,85.5,7,30,0,14
2010/7/29 15:00,1.0853,37.1,17.1,1072.6,985.8,746.8,1681,879.8,11.4,2,121.2,7,30,0,15
2010/7/29 16:00,1.1037,40.4,16.2,1018.5,1070.2,786.2,1542.4,748.7,12.4,1.8,112.3,7,30,0,16
2010/7/29 17:00,1.1467,36.3,17.7,1139.8,1142.7,748.6,1504,760.9,12.3,2.2,112.7,7,30,0,17
2010/7/29 18:00,1.1399,33.6,19,1081,1050,723.4,1718,877.7,14.7,2,101,7,30,0,18
2010/7/29 19:00,1.1663,33.9,24.2,1107,1145.4,728.2,1727.9,865,14,2.4,112.1,7,30,0,19
2010/7/29 20:00,1.1544,29.4,27.8,987.9,1028.6,756,1690.2,851.9,11.8,2.1,101.6,7,30,0,20
2010/7/29 21:00,1.2296,30.2,30.2,1172.4,1164.4,611.9,1664.4,1039.6,13.2,2.5,135.5,7,30,0,21
2010/7/29 22:00,1.4715,29.3,42.1,1094.6,1210.5,558.9,1755.9,1201.5,14.8,2.4,141,7,30,0,22
2010/7/29 23:00,1.5349,25.2,44.7,1111,1098.3,605.4,1631.2,1028.6,11.3,1.9,101.9,7,30,0,23
2010/7/30 0:00,1.5025,26.5,43.3,1007.2,988.4,643.2,1668.4,1043.5,11.2,1.9,116.6,7,30,0,0
2010/7/30 1:00,1.4486,24.1,48.2,984.9,918,717.1,1717.2,970,8,1.1,61.4,7,30,0,1
2010/7/30 2:00,1.467,22.8,54.4,970.3,830.6,824.2,1551,850.4,5.8,0.9,53.9,7,30,0,2
2010/7/30 3:00,1.4518,23.8,51.1,897.9,837.1,735.1,1635.6,946.6,6.8,1,70.9,7,30,0,3
2010/7/30 4:00,1.4795,23.2,50.2,875.7,686.8,941.3,1388.4,777,3.6,0.5,35.4,7,30,0,4
2010/7/30 5:00,1.4516,22.1,49.1,873.2,701.7,858.2,1449.2,821.6,3.9,0.6,50.4,7,30,0,5
2010/7/30 6:00,1.3849,23.5,46.4,929.8,745.8,810.3,1443.8,729.6,4.8,0.8,34.9,7,30,0,6
2010/7/30 7:00,1.4105,22.3,47.3,1275.6,1355.7,547.8,2089.4,1290.8,18.2,3.1,183.8,7,30,0,7
